rental_id,rental_date,month,season
4934,2005-07-08 22:18:42,7,Summer
4935,2005-07-08 22:20:56,7,Summer
4936,2005-07-08 22:24:50,7,Summer
4937,2005-07-08 22:29:59,7,Summer
4938,2005-07-08 22:32:53,7,Summer
4939,2005-07-08 22:35:30,7,Summer
4940,2005-07-08 22:36:06,7,Summer
4941,2005-07-08 22:39:10,7,Summer
4942,2005-07-08 22:42:47,7,Summer
4943,2005-07-08 22:43:05,7,Summer
4944,2005-07-08 22:44:28,7,Summer
4945,2005-07-08 22:45:02,7,Summer
4946,2005-07-08 22:46:23,7,Summer
4947,2005-07-08 22:49:37,7,Summer
4948,2005-07-08 22:54:21,7,Summer
4949,2005-07-08 22:57:10,7,Summer
4950,2005-07-08 22:58:07,7,Summer
4951,2005-07-08 22:58:21,7,Summer
4952,2005-07-08 23:00:07,7,Summer
4953,2005-07-08 23:09:48,7,Summer
4954,2005-07-08 23:14:16,7,Summer
4955,2005-07-08 23:16:21,7,Summer
4956,2005-07-08 23:17:10,7,Summer
4957,2005-07-08 23:18:48,7,Summer
4958,2005-07-08 23:19:52,7,Summer
4959,2005-07-08 23:22:23,7,Summer
4960,2005-07-08 23:27:16,7,Summer
4961,2005-07-08 23:35:53,7,Summer
4962,2005-07-08 23:36:13,7,Summer
4963,2005-07-08 23:38:40,7,Summer
4964,2005-07-08 23:46:38,7,Summer
4965,2005-07-08 23:46:57,7,Summer
4966,2005-07-08 23:47:25,7,Summer
4967,2005-07-08 23:48:03,7,Summer
4968,2005-07-08 23:49:19,7,Summer
4969,2005-07-08 23:51:26,7,Summer
4970,2005-07-08 23:54:29,7,Summer
4971,2005-07-08 23:54:49,7,Summer
4972,2005-07-08 23:56:09,7,Summer
4973,2005-07-08 23:58:18,7,Summer
4974,2005-07-09 00:00:36,7,Summer
4975,2005-07-09 00:02:46,7,Summer
4976,2005-07-09 00:03:30,7,Summer
4977,2005-07-09 00:15:50,7,Summer
4978,2005-07-09 00:22:02,7,Summer
4979,2005-07-09 00:24:34,7,Summer
4980,2005-07-09 00:26:59,7,Summer
4981,2005-07-09 00:29:29,7,Summer
4982,2005-07-09 00:30:52,7,Summer
4983,2005-07-09 00:34:16,7,Summer
4984,2005-07-09 00:35:31,7,Summer
4985,2005-07-09 00:36:02,7,Summer
4986,2005-07-09 00:44:33,7,Summer
4987,2005-07-09 00:45:41,7,Summer
4988,2005-07-09 00:46:14,7,Summer
4989,2005-07-09 00:46:56,7,Summer
4990,2005-07-09 00:48:49,7,Summer
4991,2005-07-09 00:49:03,7,Summer
4992,2005-07-09 00:49:37,7,Summer
4993,2005-07-09 00:49:47,7,Summer
4994,2005-07-09 00:54:13,7,Summer
4995,2005-07-09 00:57:46,7,Summer
4996,2005-07-09 00:59:46,7,Summer
4997,2005-07-09 01:06:03,7,Summer
4998,2005-07-09 01:07:21,7,Summer
4999,2005-07-09 01:12:57,7,Summer
5000,2005-07-09 01:16:13,7,Summer
5001,2005-07-09 01:17:04,7,Summer
5002,2005-07-09 01:17:08,7,Summer
5003,2005-07-09 01:19:03,7,Summer
5004,2005-07-09 01:20:50,7,Summer
5005,2005-07-09 01:21:44,7,Summer
5006,2005-07-09 01:24:07,7,Summer
5007,2005-07-09 01:26:22,7,Summer
5008,2005-07-09 01:31:42,7,Summer
5009,2005-07-09 01:32:17,7,Summer
5010,2005-07-09 01:33:23,7,Summer
5011,2005-07-09 01:44:40,7,Summer
5012,2005-07-09 01:45:04,7,Summer
5013,2005-07-09 01:46:45,7,Summer
5014,2005-07-09 01:51:49,7,Summer
5015,2005-07-09 01:54:24,7,Summer
5016,2005-07-09 01:57:57,7,Summer
5017,2005-07-09 02:00:16,7,Summer
5018,2005-07-09 02:01:05,7,Summer
5019,2005-07-09 02:04:32,7,Summer
5020,2005-07-09 02:07:56,7,Summer
5021,2005-07-09 02:09:41,7,Summer
5022,2005-07-09 02:10:54,7,Summer
5023,2005-07-09 02:23:16,7,Summer
5024,2005-07-09 02:25:12,7,Summer
5025,2005-07-09 02:28:24,7,Summer
5026,2005-07-09 02:32:34,7,Summer
5027,2005-07-09 02:32:37,7,Summer
5028,2005-07-09 02:34:45,7,Summer
5029,2005-07-09 02:35:32,7,Summer
5030,2005-07-09 02:35:43,7,Summer
5031,2005-07-09 02:36:37,7,Summer
5032,2005-07-09 02:39:47,7,Summer
5033,2005-07-09 02:42:01,7,Summer
5034,2005-07-09 02:48:15,7,Summer
5035,2005-07-09 02:51:34,7,Summer
5036,2005-07-09 02:58:41,7,Summer
5037,2005-07-09 02:59:10,7,Summer
5038,2005-07-09 03:12:52,7,Summer
5039,2005-07-09 03:14:45,7,Summer
5040,2005-07-09 03:16:34,7,Summer
5041,2005-07-09 03:18:51,7,Summer
5042,2005-07-09 03:20:30,7,Summer
5043,2005-07-09 03:25:18,7,Summer
5044,2005-07-09 03:30:25,7,Summer
5045,2005-07-09 03:33:32,7,Summer
5046,2005-07-09 03:34:57,7,Summer
5047,2005-07-09 03:44:15,7,Summer
5048,2005-07-09 03:46:33,7,Summer
5049,2005-07-09 03:54:12,7,Summer
5050,2005-07-09 03:54:38,7,Summer
5051,2005-07-09 03:57:53,7,Summer
5052,2005-07-09 03:59:43,7,Summer
5053,2005-07-09 03:59:46,7,Summer
5054,2005-07-09 04:01:02,7,Summer
5055,2005-07-09 04:05:28,7,Summer
5056,2005-07-09 04:13:45,7,Summer
5057,2005-07-09 04:20:29,7,Summer
5058,2005-07-09 04:20:35,7,Summer
5059,2005-07-09 04:28:01,7,Summer
5060,2005-07-09 04:28:03,7,Summer
5061,2005-07-09 04:30:50,7,Summer
5062,2005-07-09 04:36:49,7,Summer
5063,2005-07-09 04:37:31,7,Summer
5064,2005-07-09 04:38:51,7,Summer
5065,2005-07-09 04:42:00,7,Summer
5066,2005-07-09 04:48:50,7,Summer
5067,2005-07-09 04:52:35,7,Summer
5068,2005-07-09 04:53:18,7,Summer
5069,2005-07-09 04:56:30,7,Summer
5070,2005-07-09 04:58:26,7,Summer
5071,2005-07-09 05:00:39,7,Summer
5072,2005-07-09 05:01:58,7,Summer
5073,2005-07-09 05:02:35,7,Summer
5074,2005-07-09 05:06:24,7,Summer
5075,2005-07-09 05:12:07,7,Summer
5076,2005-07-09 05:13:22,7,Summer
5077,2005-07-09 05:18:01,7,Summer
5078,2005-07-09 05:20:24,7,Summer
5079,2005-07-09 05:20:40,7,Summer
5080,2005-07-09 05:23:55,7,Summer
5081,2005-07-09 05:25:20,7,Summer
5082,2005-07-09 05:28:38,7,Summer
5083,2005-07-09 05:30:32,7,Summer
5084,2005-07-09 05:33:27,7,Summer
5085,2005-07-09 05:36:49,7,Summer
5086,2005-07-09 05:40:04,7,Summer
5087,2005-07-09 05:44:28,7,Summer
5088,2005-07-09 05:45:16,7,Summer
5089,2005-07-09 05:45:40,7,Summer
5090,2005-07-09 05:48:22,7,Summer
5091,2005-07-09 05:52:54,7,Summer
5092,2005-07-09 05:57:39,7,Summer
5093,2005-07-09 05:59:12,7,Summer
5094,2005-07-09 05:59:47,7,Summer
5095,2005-07-09 06:08:22,7,Summer
5096,2005-07-09 06:08:23,7,Summer
5097,2005-07-09 06:09:51,7,Summer
5098,2005-07-09 06:13:54,7,Summer
5099,2005-07-09 06:14:30,7,Summer
5100,2005-07-09 06:16:03,7,Summer
5101,2005-07-09 06:21:29,7,Summer
5102,2005-07-09 06:25:48,7,Summer
5103,2005-07-09 06:34:40,7,Summer
5104,2005-07-09 06:37:07,7,Summer
5105,2005-07-09 06:38:59,7,Summer
5106,2005-07-09 06:40:24,7,Summer
5107,2005-07-09 06:42:32,7,Summer
5108,2005-07-09 06:44:30,7,Summer
5109,2005-07-09 06:48:49,7,Summer
5110,2005-07-09 06:57:25,7,Summer
5111,2005-07-09 07:02:19,7,Summer
5112,2005-07-09 07:04:04,7,Summer
5113,2005-07-09 07:06:18,7,Summer
5114,2005-07-09 07:07:05,7,Summer
5115,2005-07-09 07:07:18,7,Summer
5116,2005-07-09 07:10:12,7,Summer
5117,2005-07-09 07:11:22,7,Summer
5118,2005-07-09 07:13:52,7,Summer
5119,2005-07-09 07:14:18,7,Summer
5120,2005-07-09 07:14:23,7,Summer
5121,2005-07-09 07:18:31,7,Summer
5122,2005-07-09 07:19:35,7,Summer
5123,2005-07-09 07:20:30,7,Summer
5124,2005-07-09 07:25:19,7,Summer
5125,2005-07-09 07:25:28,7,Summer
5126,2005-07-09 07:25:35,7,Summer
5127,2005-07-09 07:25:47,7,Summer
5128,2005-07-09 07:25:54,7,Summer
5129,2005-07-09 07:28:33,7,Summer
5130,2005-07-09 07:29:45,7,Summer
5131,2005-07-09 07:35:03,7,Summer
5132,2005-07-09 07:40:32,7,Summer
5133,2005-07-09 07:43:22,7,Summer
5134,2005-07-09 07:53:12,7,Summer
5135,2005-07-09 07:53:22,7,Summer
5136,2005-07-09 07:55:01,7,Summer
5137,2005-07-09 08:00:34,7,Summer
5138,2005-07-09 08:00:46,7,Summer
5139,2005-07-09 08:01:51,7,Summer
5140,2005-07-09 08:04:59,7,Summer
5141,2005-07-09 08:05:14,7,Summer
5142,2005-07-09 08:05:23,7,Summer
5143,2005-07-09 08:07:07,7,Summer
5144,2005-07-09 08:09:53,7,Summer
5145,2005-07-09 08:13:25,7,Summer
5146,2005-07-09 08:14:58,7,Summer
5147,2005-07-09 08:17:41,7,Summer
5148,2005-07-09 08:22:46,7,Summer
5149,2005-07-09 08:28:23,7,Summer
5150,2005-07-09 08:28:40,7,Summer
5151,2005-07-09 08:31:03,7,Summer
5152,2005-07-09 08:34:44,7,Summer
5153,2005-07-09 08:35:05,7,Summer
5154,2005-07-09 08:46:18,7,Summer
5155,2005-07-09 08:46:54,7,Summer
5156,2005-07-09 08:51:42,7,Summer
5157,2005-07-09 08:52:12,7,Summer
5158,2005-07-09 08:53:09,7,Summer
5159,2005-07-09 08:55:52,7,Summer
5160,2005-07-09 08:57:07,7,Summer
5161,2005-07-09 08:57:56,7,Summer
5162,2005-07-09 09:00:11,7,Summer
5163,2005-07-09 09:00:28,7,Summer
5164,2005-07-09 09:03:14,7,Summer
5165,2005-07-09 09:08:53,7,Summer
5166,2005-07-09 09:15:48,7,Summer
5167,2005-07-09 09:18:43,7,Summer
5168,2005-07-09 09:20:01,7,Summer
5169,2005-07-09 09:22:25,7,Summer
5170,2005-07-09 09:24:19,7,Summer
5171,2005-07-09 09:26:55,7,Summer
5172,2005-07-09 09:31:27,7,Summer
5173,2005-07-09 09:31:44,7,Summer
5174,2005-07-09 09:31:59,7,Summer
5175,2005-07-09 09:34:28,7,Summer
5176,2005-07-09 09:39:31,7,Summer
5177,2005-07-09 09:43:21,7,Summer
5178,2005-07-09 09:59:52,7,Summer
5179,2005-07-09 10:00:44,7,Summer
5180,2005-07-09 10:06:53,7,Summer
5181,2005-07-09 10:07:27,7,Summer
5182,2005-07-09 10:08:10,7,Summer
5183,2005-07-09 10:13:45,7,Summer
5184,2005-07-09 10:14:34,7,Summer
5185,2005-07-09 10:14:39,7,Summer
5186,2005-07-09 10:18:40,7,Summer
5187,2005-07-09 10:19:51,7,Summer
5188,2005-07-09 10:22:31,7,Summer
5189,2005-07-09 10:23:21,7,Summer
5190,2005-07-09 10:25:24,7,Summer
5191,2005-07-09 10:26:48,7,Summer
5192,2005-07-09 10:27:09,7,Summer
5193,2005-07-09 10:28:18,7,Summer
5194,2005-07-09 10:31:34,7,Summer
5195,2005-07-09 10:39:31,7,Summer
5196,2005-07-09 10:43:34,7,Summer
5197,2005-07-09 10:43:54,7,Summer
5198,2005-07-09 10:49:10,7,Summer
5199,2005-07-09 10:50:56,7,Summer
5200,2005-07-09 10:52:09,7,Summer
5201,2005-07-09 10:52:53,7,Summer
5202,2005-07-09 10:53:48,7,Summer
5203,2005-07-09 10:53:59,7,Summer
5204,2005-07-09 10:54:14,7,Summer
5205,2005-07-09 10:56:37,7,Summer
5206,2005-07-09 11:11:01,7,Summer
5207,2005-07-09 11:15:44,7,Summer
5208,2005-07-09 11:16:56,7,Summer
5209,2005-07-09 11:22:39,7,Summer
5210,2005-07-09 11:24:19,7,Summer
5211,2005-07-09 11:26:50,7,Summer
5212,2005-07-09 11:37:47,7,Summer
5213,2005-07-09 11:39:43,7,Summer
5214,2005-07-09 11:43:08,7,Summer
5215,2005-07-09 11:47:58,7,Summer
5216,2005-07-09 11:54:58,7,Summer
5217,2005-07-09 11:56:50,7,Summer
5218,2005-07-09 11:57:12,7,Summer
5219,2005-07-09 11:57:55,7,Summer
5220,2005-07-09 11:59:04,7,Summer
5221,2005-07-09 12:02:23,7,Summer
5222,2005-07-09 12:05:45,7,Summer
5223,2005-07-09 12:06:03,7,Summer
5224,2005-07-09 12:07:27,7,Summer
5225,2005-07-09 12:10:16,7,Summer
5226,2005-07-09 12:10:44,7,Summer
5227,2005-07-09 12:16:39,7,Summer
5228,2005-07-09 12:26:01,7,Summer
5229,2005-07-09 12:30:18,7,Summer
5230,2005-07-09 12:30:23,7,Summer
5231,2005-07-09 12:35:02,7,Summer
5232,2005-07-09 12:35:08,7,Summer
5233,2005-07-09 12:44:26,7,Summer
5234,2005-07-09 12:44:47,7,Summer
5235,2005-07-09 12:54:25,7,Summer
5236,2005-07-09 12:56:29,7,Summer
5237,2005-07-09 12:56:58,7,Summer
5238,2005-07-09 13:11:14,7,Summer
5239,2005-07-09 13:12:35,7,Summer
5240,2005-07-09 13:14:48,7,Summer
5241,2005-07-09 13:19:14,7,Summer
5242,2005-07-09 13:20:25,7,Summer
5243,2005-07-09 13:22:08,7,Summer
5244,2005-07-09 13:24:07,7,Summer
5245,2005-07-09 13:24:14,7,Summer
5246,2005-07-09 13:25:18,7,Summer
5247,2005-07-09 13:26:28,7,Summer
5248,2005-07-09 13:29:44,7,Summer
5249,2005-07-09 13:33:53,7,Summer
5250,2005-07-09 13:35:32,7,Summer
5251,2005-07-09 13:36:10,7,Summer
5252,2005-07-09 13:40:44,7,Summer
5253,2005-07-09 13:41:17,7,Summer
5254,2005-07-09 13:50:11,7,Summer
5255,2005-07-09 13:51:08,7,Summer
5256,2005-07-09 13:55:45,7,Summer
5257,2005-07-09 13:56:43,7,Summer
5258,2005-07-09 13:56:56,7,Summer
5259,2005-07-09 14:02:50,7,Summer
5260,2005-07-09 14:05:45,7,Summer
5261,2005-07-09 14:06:56,7,Summer
5262,2005-07-09 14:08:01,7,Summer
5263,2005-07-09 14:10:36,7,Summer
5264,2005-07-09 14:11:28,7,Summer
5265,2005-07-09 14:15:01,7,Summer
5266,2005-07-09 14:17:40,7,Summer
5267,2005-07-09 14:21:10,7,Summer
5268,2005-07-09 14:22:43,7,Summer
5269,2005-07-09 14:23:05,7,Summer
5270,2005-07-09 14:23:46,7,Summer
5271,2005-07-09 14:25:01,7,Summer
5272,2005-07-09 14:26:01,7,Summer
5273,2005-07-09 14:31:24,7,Summer
5274,2005-07-09 14:34:09,7,Summer
5275,2005-07-09 14:34:18,7,Summer
5276,2005-07-09 14:35:13,7,Summer
5277,2005-07-09 14:40:42,7,Summer
5278,2005-07-09 14:44:23,7,Summer
5279,2005-07-09 14:46:36,7,Summer
5280,2005-07-09 14:55:07,7,Summer
5281,2005-07-09 14:55:07,7,Summer
5282,2005-07-09 15:01:23,7,Summer
5283,2005-07-09 15:07:17,7,Summer
5284,2005-07-09 15:08:21,7,Summer
5285,2005-07-09 15:10:44,7,Summer
5286,2005-07-09 15:11:41,7,Summer
5287,2005-07-09 15:11:54,7,Summer
5288,2005-07-09 15:13:07,7,Summer
5289,2005-07-09 15:14:08,7,Summer
5290,2005-07-09 15:14:47,7,Summer
5291,2005-07-09 15:15:02,7,Summer
5292,2005-07-09 15:16:54,7,Summer
5293,2005-07-09 15:17:23,7,Summer
5294,2005-07-09 15:23:42,7,Summer
5295,2005-07-09 15:25:06,7,Summer
5296,2005-07-09 15:26:27,7,Summer
5297,2005-07-09 15:32:29,7,Summer
5298,2005-07-09 15:36:17,7,Summer
5299,2005-07-09 15:38:09,7,Summer
5300,2005-07-09 15:40:46,7,Summer
5301,2005-07-09 15:42:10,7,Summer
5302,2005-07-09 15:42:36,7,Summer
5303,2005-07-09 15:44:09,7,Summer
5304,2005-07-09 15:48:06,7,Summer
5305,2005-07-09 15:55:36,7,Summer
5306,2005-07-09 15:56:45,7,Summer
5307,2005-07-09 15:57:15,7,Summer
5308,2005-07-09 15:58:38,7,Summer
5309,2005-07-09 16:00:16,7,Summer
5310,2005-07-09 16:00:34,7,Summer
5311,2005-07-09 16:02:54,7,Summer
5312,2005-07-09 16:03:09,7,Summer
5313,2005-07-09 16:04:45,7,Summer
5314,2005-07-09 16:05:28,7,Summer
5315,2005-07-09 16:09:19,7,Summer
5316,2005-07-09 16:09:42,7,Summer
5317,2005-07-09 16:10:25,7,Summer
5318,2005-07-09 16:11:33,7,Summer
5319,2005-07-09 16:17:44,7,Summer
5320,2005-07-09 16:23:32,7,Summer
5321,2005-07-09 16:26:33,7,Summer
5322,2005-07-09 16:28:13,7,Summer
5323,2005-07-09 16:34:07,7,Summer
5324,2005-07-09 16:34:18,7,Summer
5325,2005-07-09 16:35:47,7,Summer
5326,2005-07-09 16:38:01,7,Summer
5327,2005-07-09 16:39:49,7,Summer
5328,2005-07-09 16:48:29,7,Summer
5329,2005-07-09 16:49:46,7,Summer
5330,2005-07-09 16:53:57,7,Summer
5331,2005-07-09 16:54:06,7,Summer
5332,2005-07-09 16:59:23,7,Summer
5333,2005-07-09 16:59:38,7,Summer
5334,2005-07-09 17:00:13,7,Summer
5335,2005-07-09 17:00:49,7,Summer
5336,2005-07-09 17:01:08,7,Summer
5337,2005-07-09 17:03:50,7,Summer
5338,2005-07-09 17:07:07,7,Summer
5339,2005-07-09 17:09:17,7,Summer
5340,2005-07-09 17:11:35,7,Summer
5341,2005-07-09 17:13:23,7,Summer
5342,2005-07-09 17:20:03,7,Summer
5343,2005-07-09 17:23:43,7,Summer
5344,2005-07-09 17:27:05,7,Summer
5345,2005-07-09 17:28:18,7,Summer
5346,2005-07-09 17:29:01,7,Summer
5347,2005-07-09 17:31:32,7,Summer
5348,2005-07-09 17:34:11,7,Summer
5349,2005-07-09 17:35:35,7,Summer
5350,2005-07-09 17:39:30,7,Summer
5351,2005-07-09 17:40:52,7,Summer
5352,2005-07-09 17:54:58,7,Summer
5353,2005-07-09 18:04:29,7,Summer
5354,2005-07-09 18:04:33,7,Summer
5355,2005-07-09 18:07:17,7,Summer
5356,2005-07-09 18:08:28,7,Summer
5357,2005-07-09 18:08:59,7,Summer
5358,2005-07-09 18:09:21,7,Summer
5359,2005-07-09 18:10:52,7,Summer
5360,2005-07-09 18:14:03,7,Summer
5361,2005-07-09 18:15:32,7,Summer
5362,2005-07-09 18:16:08,7,Summer
5363,2005-07-09 18:18:49,7,Summer
5364,2005-07-09 18:24:48,7,Summer
5365,2005-07-09 18:27:00,7,Summer
5366,2005-07-09 18:28:37,7,Summer
5367,2005-07-09 18:39:15,7,Summer
5368,2005-07-09 18:41:59,7,Summer
5369,2005-07-09 18:42:16,7,Summer
5370,2005-07-09 18:43:19,7,Summer
5371,2005-07-09 18:47:48,7,Summer
5372,2005-07-09 18:48:39,7,Summer
5373,2005-07-09 18:48:57,7,Summer
5374,2005-07-09 18:52:08,7,Summer
5375,2005-07-09 18:52:55,7,Summer
5376,2005-07-09 18:54:08,7,Summer
5377,2005-07-09 19:04:30,7,Summer
5378,2005-07-09 19:05:56,7,Summer
5379,2005-07-09 19:08:03,7,Summer
5380,2005-07-09 19:08:44,7,Summer
5381,2005-07-09 19:11:11,7,Summer
5382,2005-07-09 19:12:57,7,Summer
5383,2005-07-09 19:14:32,7,Summer
5384,2005-07-09 19:17:46,7,Summer
5385,2005-07-09 19:18:11,7,Summer
5386,2005-07-09 19:19:09,7,Summer
5387,2005-07-09 19:25:14,7,Summer
5388,2005-07-09 19:25:25,7,Summer
5389,2005-07-09 19:25:45,7,Summer
5390,2005-07-09 19:26:22,7,Summer
5391,2005-07-09 19:28:34,7,Summer
5392,2005-07-09 19:32:30,7,Summer
5393,2005-07-09 19:35:12,7,Summer
5394,2005-07-09 19:36:15,7,Summer
5395,2005-07-09 19:42:37,7,Summer
5396,2005-07-09 19:42:52,7,Summer
5397,2005-07-09 19:43:51,7,Summer
5398,2005-07-09 19:44:58,7,Summer
5399,2005-07-09 19:52:44,7,Summer
5400,2005-07-09 19:56:40,7,Summer
5401,2005-07-09 19:59:10,7,Summer
5402,2005-07-09 20:01:58,7,Summer
5403,2005-07-09 20:07:09,7,Summer
5404,2005-07-09 20:10:43,7,Summer
5405,2005-07-09 20:11:49,7,Summer
5406,2005-07-09 20:13:23,7,Summer
5407,2005-07-09 20:16:07,7,Summer
5408,2005-07-09 20:16:51,7,Summer
5409,2005-07-09 20:17:19,7,Summer
5410,2005-07-09 20:21:10,7,Summer
5411,2005-07-09 20:23:38,7,Summer
5412,2005-07-09 20:23:52,7,Summer
5413,2005-07-09 20:28:42,7,Summer
5414,2005-07-09 20:29:36,7,Summer
5415,2005-07-09 20:30:03,7,Summer
5416,2005-07-09 20:33:50,7,Summer
5417,2005-07-09 20:34:09,7,Summer
5418,2005-07-09 20:41:35,7,Summer
5419,2005-07-09 20:47:36,7,Summer
5420,2005-07-09 20:48:42,7,Summer
5421,2005-07-09 20:49:12,7,Summer
5422,2005-07-09 20:55:47,7,Summer
5423,2005-07-09 20:56:48,7,Summer
5424,2005-07-09 20:59:09,7,Summer
5425,2005-07-09 21:02:26,7,Summer
5426,2005-07-09 21:04:47,7,Summer
5427,2005-07-09 21:12:26,7,Summer
5428,2005-07-09 21:12:50,7,Summer
5429,2005-07-09 21:14:03,7,Summer
5430,2005-07-09 21:19:54,7,Summer
5431,2005-07-09 21:21:11,7,Summer
5432,2005-07-09 21:21:25,7,Summer
5433,2005-07-09 21:22:00,7,Summer
5434,2005-07-09 21:25:20,7,Summer
5435,2005-07-09 21:28:07,7,Summer
5436,2005-07-09 21:31:11,7,Summer
5437,2005-07-09 21:32:29,7,Summer
5438,2005-07-09 21:34:32,7,Summer
5439,2005-07-09 21:39:35,7,Summer
5440,2005-07-09 21:45:17,7,Summer
5441,2005-07-09 21:52:05,7,Summer
5442,2005-07-09 21:55:19,7,Summer
5443,2005-07-09 21:56:09,7,Summer
5444,2005-07-09 21:58:57,7,Summer
5445,2005-07-09 21:59:41,7,Summer
5446,2005-07-09 21:59:55,7,Summer
5447,2005-07-09 22:09:28,7,Summer
5448,2005-07-09 22:11:14,7,Summer
5449,2005-07-09 22:12:01,7,Summer
5450,2005-07-09 22:13:25,7,Summer
5451,2005-07-09 22:22:10,7,Summer
5452,2005-07-09 22:23:21,7,Summer
5453,2005-07-09 22:24:11,7,Summer
5454,2005-07-09 22:24:25,7,Summer
5455,2005-07-09 22:28:45,7,Summer
5456,2005-07-09 22:31:45,7,Summer
5457,2005-07-09 22:33:14,7,Summer
5458,2005-07-09 22:35:49,7,Summer
5459,2005-07-09 22:43:56,7,Summer
5460,2005-07-09 22:46:14,7,Summer
5461,2005-07-09 22:48:04,7,Summer
5462,2005-07-09 22:56:53,7,Summer
5463,2005-07-09 22:57:02,7,Summer
5464,2005-07-09 22:58:14,7,Summer
5465,2005-07-09 23:01:13,7,Summer
5466,2005-07-09 23:03:21,7,Summer
5467,2005-07-09 23:05:47,7,Summer
5468,2005-07-09 23:06:09,7,Summer
5469,2005-07-09 23:08:07,7,Summer
5470,2005-07-09 23:10:49,7,Summer
5471,2005-07-09 23:11:52,7,Summer
5472,2005-07-09 23:16:40,7,Summer
5473,2005-07-09 23:19:11,7,Summer
5474,2005-07-09 23:23:57,7,Summer
5475,2005-07-09 23:31:38,7,Summer
5476,2005-07-09 23:37:09,7,Summer
5477,2005-07-09 23:43:49,7,Summer
5478,2005-07-09 23:45:15,7,Summer
5479,2005-07-09 23:47:33,7,Summer
5480,2005-07-09 23:49:07,7,Summer
5481,2005-07-09 23:51:57,7,Summer
5482,2005-07-09 23:53:04,7,Summer
5483,2005-07-09 23:54:09,7,Summer
5484,2005-07-09 23:54:37,7,Summer
5485,2005-07-09 23:55:25,7,Summer
5486,2005-07-09 23:57:44,7,Summer
5487,2005-07-10 00:01:50,7,Summer
5488,2005-07-10 00:02:06,7,Summer
5489,2005-07-10 00:07:03,7,Summer
5490,2005-07-10 00:09:11,7,Summer
5491,2005-07-10 00:09:45,7,Summer
5492,2005-07-10 00:11:09,7,Summer
5493,2005-07-10 00:11:44,7,Summer
5494,2005-07-10 00:15:00,7,Summer
5495,2005-07-10 00:16:54,7,Summer
5496,2005-07-10 00:20:23,7,Summer
5497,2005-07-10 00:23:23,7,Summer
5498,2005-07-10 00:27:21,7,Summer
5499,2005-07-10 00:27:45,7,Summer
5500,2005-07-10 00:28:17,7,Summer
5501,2005-07-10 00:33:48,7,Summer
5502,2005-07-10 00:34:15,7,Summer
5503,2005-07-10 00:35:37,7,Summer
5504,2005-07-10 00:36:38,7,Summer
5505,2005-07-10 00:38:48,7,Summer
5506,2005-07-10 00:45:48,7,Summer
5507,2005-07-10 00:49:04,7,Summer
5508,2005-07-10 00:50:01,7,Summer
5509,2005-07-10 00:54:46,7,Summer
5510,2005-07-10 00:58:37,7,Summer
5511,2005-07-10 01:00:00,7,Summer
5512,2005-07-10 01:05:38,7,Summer
5513,2005-07-10 01:05:41,7,Summer
5514,2005-07-10 01:09:42,7,Summer
5515,2005-07-10 01:12:44,7,Summer
5516,2005-07-10 01:13:52,7,Summer
5517,2005-07-10 01:15:00,7,Summer
5518,2005-07-10 01:15:11,7,Summer
5519,2005-07-10 01:18:32,7,Summer
5520,2005-07-10 01:30:41,7,Summer
5521,2005-07-10 01:31:22,7,Summer
5522,2005-07-10 01:46:29,7,Summer
5523,2005-07-10 01:47:55,7,Summer
5524,2005-07-10 01:49:24,7,Summer
5525,2005-07-10 02:03:08,7,Summer
5526,2005-07-10 02:04:03,7,Summer
5527,2005-07-10 02:06:01,7,Summer
5528,2005-07-10 02:09:21,7,Summer
5529,2005-07-10 02:11:13,7,Summer
5530,2005-07-10 02:13:49,7,Summer
5531,2005-07-10 02:13:59,7,Summer
5532,2005-07-10 02:17:31,7,Summer
5533,2005-07-10 02:19:28,7,Summer
5534,2005-07-10 02:26:49,7,Summer
5535,2005-07-10 02:27:42,7,Summer
5536,2005-07-10 02:29:42,7,Summer
5537,2005-07-10 02:35:41,7,Summer
5538,2005-07-10 02:39:40,7,Summer
5539,2005-07-10 02:42:58,7,Summer
5540,2005-07-10 02:44:21,7,Summer
5541,2005-07-10 02:44:27,7,Summer
5542,2005-07-10 02:45:53,7,Summer
5543,2005-07-10 02:48:03,7,Summer
5544,2005-07-10 02:48:07,7,Summer
5545,2005-07-10 02:50:29,7,Summer
5546,2005-07-10 02:50:37,7,Summer
5547,2005-07-10 02:52:47,7,Summer
5548,2005-07-10 02:56:45,7,Summer
5549,2005-07-10 02:58:29,7,Summer
5550,2005-07-10 02:58:35,7,Summer
5551,2005-07-10 03:01:09,7,Summer
5552,2005-07-10 03:01:19,7,Summer
5553,2005-07-10 03:03:35,7,Summer
5554,2005-07-10 03:03:38,7,Summer
5555,2005-07-10 03:08:55,7,Summer
5556,2005-07-10 03:10:17,7,Summer
5557,2005-07-10 03:10:21,7,Summer
5558,2005-07-10 03:12:08,7,Summer
5559,2005-07-10 03:13:07,7,Summer
5560,2005-07-10 03:13:24,7,Summer
5561,2005-07-10 03:15:24,7,Summer
5562,2005-07-10 03:17:42,7,Summer
5563,2005-07-10 03:21:02,7,Summer
5564,2005-07-10 03:23:05,7,Summer
5565,2005-07-10 03:29:48,7,Summer
5566,2005-07-10 03:30:17,7,Summer
5567,2005-07-10 03:36:46,7,Summer
5568,2005-07-10 03:36:56,7,Summer
